"ID","DemAffl","DemAge","DemGender","PromClass","PromSpend","PromTime","TargetBuy"
11523395,8,41,"F","Tin",0.01,5,0
28653912,1,55,"F","Silver",2500,4,0
3124762,25,36,"F","Silver",2000,5,1
51401735,9,74,"M","Platinum",42018.5,15,0
49600402,8,48,NA,"Silver",480,8,0
10014799,10,44,"F","Tin",0.01,5,1
734446,4,63,"F","Silver",3026.67,7,0
7794614,6,69,"F","Gold",6000,1,0
10243380,12,59,"F","Silver",4000,1,0
48344526,9,NA,"F","Gold",6105.32,7,1
12666866,8,35,"F","Silver",420,4,1
4597990,8,47,"F","Tin",0.01,4,0
49449208,13,73,"F","Platinum",33700,25,0
47338557,NA,48,"M","Silver",2500,4,0
6665454,8,41,"F","Tin",0.01,5,1
31621313,11,NA,"F","Gold",15000,4,0
30083176,7,41,"M","Tin",0.01,4,0
8128154,7,32,"F","Silver",1000,5,0
20393458,NA,60,"M","Tin",0.01,5,0
43008188,5,77,"M","Silver",4125.19,26,1
32610277,6,77,"U","Gold",6000,NA,0
40391355,5,39,"M","Tin",0.01,7,1
13450646,12,42,"U","Silver",2000,1,0
27324508,7,73,"M","Gold",6133.15,8,0
3967565,16,65,"M","Gold",7720,5,1
3865800,NA,58,"F","Gold",6000,2,0
12919152,13,67,"U","Gold",10600,5,0
27695484,6,78,"F","Gold",6827.6,6,0
46532805,9,59,"M","Gold",6000,4,0
8939039,18,35,"F","Silver",500,1,1
26816717,9,38,NA,"Tin",0.01,8,0
6831281,4,65,"F","Silver",2143.57,5,0
24107352,5,50,"F","Gold",14000,5,0
9197710,6,54,"U","Silver",380,8,0
1893505,5,76,"U","Gold",6053.35,7,0
17781353,14,41,"F","Silver",720,1,1
21949549,5,62,"F","Tin",0.01,8,0
9891269,11,56,"F","Silver",3000,2,0
7184220,9,50,"F","Gold",6000,10,0
17033640,4,39,"F","Tin",0.01,8,0
38887521,10,76,"F","Silver",5000,1,0
42511005,8,70,"F","Gold",6000,4,0
6985858,10,64,"M","Gold",9000,5,0
49492650,8,25,"M","Silver",2000,1,0
40164774,12,43,"M","Tin",0.01,4,1
42663751,13,65,"F","Platinum",21000,8,0
23362901,5,64,"M","Platinum",34000,1,0
1523775,11,62,"M","Gold",6000,10,0
33370296,9,49,"U","Tin",0.01,5,0
18219918,8,45,"M","Tin",0.01,5,0
38030582,12,52,"F","Silver",1000,5,0
20777299,8,70,"F","Gold",6000,3,0
26200015,6,56,"M","Silver",1500,5,0
30653959,15,40,"F","Silver",1000,4,0
12056154,6,59,"M","Gold",11000,2,0
34370508,13,28,"F","Silver",100,1,1
10053824,17,46,"F","Tin",0.01,5,1
9664564,8,53,"F","Tin",0.01,8,0
22854428,10,75,"F","Silver",4800,16,0
33150547,12,50,"M","Gold",10000,4,0
15360288,13,38,"F","Silver",300,11,1
40972030,10,50,"F","Silver",2000,4,0
13064363,5,54,"F","Tin",0.01,8,0
27483185,9,54,"M","Silver",1000,6,1
40991646,5,38,"F","Tin",0.01,8,0
44946637,9,63,"F","Silver",300,8,0
9673865,9,72,"F","Silver",1680,11,0
30137179,10,NA,NA,"Platinum",21910.65,3,0
51184874,8,62,"F","Tin",0.01,8,0
3718700,9,74,"F","Silver",1000,4,1
51142519,14,56,"F","Gold",5044.46,7,1
8829055,NA,75,"F","Gold",11023.93,11,0
52536596,5,54,"F","Tin",0.01,5,0
42030848,6,67,NA,"Silver",5000,2,0
44447371,10,37,"F","Silver",1000,5,1
11816317,9,38,"F","Silver",3000,10,1
47825164,8,NA,"F","Silver",3000,5,1
49260482,9,55,"U","Tin",0.01,4,0
11189959,NA,52,NA,"Silver",3000,15,0
40072780,10,67,"M","Platinum",20666.88,3,0
8213321,9,57,"F","Silver",3000,8,1
34958998,10,33,"F","Tin",0.01,4,0
6769713,11,NA,"F","Silver",1050,7,1
18574211,4,53,"M","Gold",6000,6,0
17589266,6,54,NA,"Silver",5000,4,0
7160046,8,45,"U","Tin",0.01,5,0
25207830,3,73,"F","Gold",6000,5,0
8814554,6,49,"M","Platinum",20617.91,3,0
34003416,12,75,"F","Silver",200,11,0
3786072,12,32,"F","Silver",100,1,1
35680586,6,75,"F","Gold",11210.81,6,0
51442059,6,69,"F","Gold",12215.28,7,0
3522318,7,51,NA,"Gold",6000,3,0
33069782,5,44,NA,"Tin",0.01,5,0
50767930,5,72,"F","Tin",0.01,8,0
6392822,6,62,"F","Silver",5000,4,0
8229635,9,53,"F","Gold",13000,NA,0
41496894,10,52,"M","Silver",3496.03,5,0
27385655,11,39,"F","Silver",49.72,2,1
35761918,10,48,"F","Silver",3600,5,0
43638238,10,79,"F","Silver",3600.01,8,0
33727909,5,74,"F","Silver",3500,8,0
34676275,NA,49,"F","Tin",0.01,1,0
29033543,8,64,NA,"Gold",6000,2,0
46957750,12,50,NA,"Tin",0.01,5,0
10533052,7,51,"M","Silver",1600,5,0
33515235,8,36,"F","Tin",0.01,5,0
7486138,NA,36,"F","Gold",10000,5,1
19875770,NA,47,"F","Tin",0.01,5,1
9418733,10,49,NA,"Tin",0.01,8,0
43663224,6,38,"M","Tin",0.01,5,1
45903311,9,63,"M","Platinum",22140.78,10,0
22031650,10,19,NA,"Silver",1500,1,0
18450768,7,53,NA,"Silver",4200,3,0
40554106,10,51,"M","Platinum",25000,NA,0
4356578,5,58,"M","Gold",6035.46,NA,0
28936736,8,31,"F","Silver",3050,3,0
49457367,9,48,"M","Silver",4000,1,0
38383086,11,67,NA,"Gold",9000,3,0
40633006,11,58,"F","Silver",4620,10,0
16823206,10,55,"F","Silver",2000,5,0
4276337,7,40,NA,"Silver",50,2,1
47049261,NA,NA,"M","Silver",3000,8,0
46947894,11,51,"U","Platinum",20182.82,3,0
10756388,3,49,"F","Silver",500,9,0
16777743,17,46,"F","Silver",1000,8,1
18516963,7,79,"M","Silver",1000,32,0
35399291,11,59,NA,"Gold",6000,5,0
37975583,7,62,"M","Silver",2000,3,0
17904706,8,31,"M","Tin",0.01,5,1
43701509,10,52,NA,"Tin",0.01,5,0
31784387,7,71,"M","Silver",3000,6,0
46003551,9,65,"F","Tin",0.01,8,0
34698643,12,63,"M","Silver",3000,5,0
33803087,14,56,NA,"Gold",6000,6,1
35842918,11,28,"M","Silver",3151.44,8,0
4280377,8,45,"F","Tin",0.01,9,0
13762435,13,34,"F","Tin",0.01,8,1
27518574,9,NA,"F","Silver",1800,8,0
10060421,10,49,"F","Platinum",21500,12,0
50670651,10,53,"M","Silver",4000,5,0
45638847,11,60,"F","Silver",420,4,1
35846697,6,67,"M","Silver",0.02,6,0
39340933,9,49,"M","Silver",3000,5,0
9841261,9,63,"F","Gold",19829.86,3,0
31961602,3,39,"F","Gold",6000,7,0
52816106,8,30,NA,"Tin",0.01,5,0
33922795,10,51,"F","Silver",1000,5,0
48280811,9,49,"M","Silver",600,9,0
21143390,10,63,"U","Silver",4000,13,0
8624267,11,51,"M","Gold",5770.81,22,0
9828974,NA,64,"F","Silver",1800,9,1
17116023,8,54,"U","Tin",0.01,9,0
9618562,9,NA,"F","Tin",0.01,5,1
6518737,7,46,"U","Platinum",20548.4,3,0
49462891,6,56,"F","Silver",4036,7,0
32477909,7,55,"F","Silver",3000,3,0
9796762,6,36,"F","Silver",4200,8,0
34160953,13,31,"M","Tin",0.01,5,1
37130605,10,46,"F","Silver",100,11,1
43607391,NA,55,"F","Silver",2000,1,0
4673921,8,42,"F","Tin",0.01,8,1
38440373,8,59,"M","Tin",0.01,16,0
52830893,13,49,"M","Silver",500,9,0
33812779,9,47,"F","Silver",954.63,9,0
18064361,9,67,"M","Tin",0.01,5,0
18387667,11,56,NA,"Silver",2200,8,0
21383715,7,NA,"M","Silver",2000,7,0
13839845,7,50,"F","Gold",6000,1,0
36626313,13,37,"F","Tin",0.01,5,1
4200810,7,34,"M","Tin",0.01,5,0
9681035,9,64,"F","Gold",9000.01,8,0
2914093,12,64,NA,"Silver",3750,10,0
33231180,13,33,"M","Silver",3000,8,1
32952950,8,54,"F","Gold",6000,3,0
35599720,10,61,"M","Silver",1354.29,5,0
17226813,8,63,NA,"Silver",2400,8,0
10069003,13,39,"F","Gold",7500,4,1
30633303,8,45,"M","Tin",0.01,6,0
43426818,10,49,"M","Silver",3000,3,0
25247956,8,52,"F","Gold",12106.7,6,0
25056530,5,48,NA,"Gold",9000,4,0
33772904,7,62,"F","Tin",0.01,5,0
51090853,9,75,"F","Gold",20000,6,1
34036071,8,31,"F","Silver",420,4,1
13083422,12,53,"F","Silver",3052.66,7,0
19423616,14,71,"F","Silver",1000,5,1
347086,7,48,"F","Silver",5000,4,0
33270690,14,44,"M","Tin",0.01,5,1
29637015,NA,46,"F","Silver",4000.01,8,1
45738299,10,50,NA,"Silver",3000,11,0
19456883,5,37,"M","Tin",0.01,4,0
43668374,12,37,"F","Tin",0.01,4,1
30808561,8,48,"F","Silver",1620,1,0
13141368,15,36,"F","Tin",0.01,4,1
17829585,7,59,NA,"Gold",12000,19,0
8182396,9,74,"M","Gold",19904.9,3,0
39627515,13,48,"F","Tin",0.01,8,1
3971554,6,65,"F","Gold",6000,2,0
31338755,6,45,"U","Gold",7000,1,0
15538958,NA,65,"U","Gold",6000,2,0
33883765,9,62,"F","Silver",4884.25,8,0
9614613,8,51,"M","Tin",0.01,5,0
27163687,9,41,"F","Tin",0.01,7,1
43107518,12,28,"F","Gold",12100,1,1
6680003,7,50,"F","Tin",0.01,8,0
37682012,8,71,"M","Silver",3000,8,0
1804170,11,57,"F","Gold",9000,6,1
10749519,8,43,"M","Silver",5000,1,0
48310400,8,28,"M","Tin",0.01,5,0
46219244,5,42,"M","Silver",50.01,11,0
31621127,5,50,"U","Gold",6000,6,0
3811956,9,31,"U","Silver",1000,5,0
16078136,7,53,"M","Platinum",30000,4,0
6528643,8,66,"M","Platinum",20691.49,3,0
34563497,11,49,"M","Gold",6000,5,0
4485416,5,53,"F","Silver",2133.12,6,0
918237,13,58,"F","Tin",0.01,8,0
41669039,9,61,"M","Gold",6000,2,0
50463338,5,54,"F","Silver",1000,1,0
12286621,8,51,"F","Silver",100.01,5,0
36637005,12,26,"M","Silver",40,3,1
6761933,6,NA,"F","Tin",0.01,4,0
15774333,7,72,"M","Silver",1000,4,0
32565522,8,72,"F","Silver",2400,4,0
47812984,NA,72,"F","Silver",5000,1,0
10657142,2,72,"F","Gold",6053.35,19,0
49820623,NA,63,"M","Gold",9000,3,0
17971187,7,45,"M","Tin",0.01,8,0
46080599,14,32,"M","Silver",1200,1,1
42046256,17,39,"F","Gold",6053.82,7,1
9976507,16,31,"F","Silver",1000,5,1
6678319,9,66,"F","Tin",0.01,NA,1
52803667,7,32,"F","Silver",2500,5,1
34651248,12,59,"M","Gold",6000,2,0
2988283,9,72,"M","Tin",0.01,NA,0
9796673,8,58,"M","Gold",7053.34,6,0
124710,11,66,"F","Silver",2000,5,0
23586206,11,62,"F","Silver",5000,4,0
11365471,11,21,"F","Silver",3000,2,1
35873546,6,44,"F","Tin",0.01,NA,0
10501401,3,50,"F","Silver",2000,9,0
36456027,7,78,NA,"Gold",10000,1,0
16719123,10,50,"F","Silver",1000,6,0
4703154,11,70,"F","Gold",10000,1,0
24352918,6,27,"F","Tin",0.01,5,1
32483607,8,30,"U","Silver",99.12,10,0
9671625,3,40,"F","Silver",1000,1,0
17594146,7,NA,"U","Gold",12000,14,0
12160814,10,37,"F","Tin",0.01,5,1
3969754,8,74,"U","Silver",1000,32,0
34500541,6,64,"M","Gold",6053.35,5,0
9711163,6,33,"F","Tin",0.01,4,0
8108897,10,37,"F","Tin",0.01,7,1
35333576,11,28,"M","Tin",0.01,5,0
17768012,12,42,"F","Tin",0.01,5,1
47776767,6,38,"F","Tin",0.01,5,1
31958490,10,51,"M","Silver",500,8,0
15002586,8,72,"F","Gold",6000,5,0
37737704,6,44,"F","Silver",2035.1,7,0
9499253,10,49,"U","Tin",0.01,9,0
41403799,4,50,"F","Silver",420,9,0
35199810,6,56,"F","Silver",500,11,1
52725275,6,47,"M","Tin",0.01,5,0
3579115,7,31,"F","Silver",531.36,7,0
48728650,14,40,"F","Silver",2000,4,1
3986594,13,53,NA,"Silver",2000,8,0
32481680,5,32,"F","Silver",250,4,1
46423097,11,70,"M","Gold",10000,1,0
40390308,5,75,"F","Gold",12000,8,1
35088555,12,55,"M","Silver",2500,16,0
9868844,10,66,"M","Silver",1500,7,0
3986713,7,43,"U","Gold",6000,2,0
6726364,12,62,"F","Silver",300.01,9,0
34771162,7,61,"F","Silver",5000,4,0
8192340,6,48,"F","Tin",0.01,9,0
10121455,12,40,"M","Tin",0.01,4,0
20117531,8,60,"F","Tin",0.01,4,0
30096669,12,55,NA,"Gold",6000,5,0
13909479,12,44,"F","Silver",3000,7,1
32569099,5,32,NA,"Silver",1200,1,0
35284680,7,67,"M","Gold",12105.32,7,0
52374197,11,60,"F","Gold",15021.58,4,0
15126021,NA,50,"F","Silver",600,5,0
41992646,7,64,"F","Silver",750,24,0
37593044,7,25,NA,"Tin",0.01,4,1
7164939,2,69,"F","Gold",6000,6,0
5457610,10,61,"U","Silver",1432.7,2,0
46927834,8,66,"F","Gold",6000,2,0
3486699,8,72,"M","Gold",7000,4,1
22533192,14,40,"F","Gold",8070.2,8,1
3500438,10,57,"F","Silver",3053.35,12,1
49576552,5,NA,"F","Tin",0.01,7,1
11184817,12,65,"M","Gold",6000,5,0
17074797,7,52,NA,"Gold",8853.34,10,1
28816846,9,65,"F","Gold",6000,5,1
33669380,NA,38,"F","Tin",0.01,8,0
36305460,9,64,"M","Silver",3000,6,0
5728606,8,56,"U","Gold",6000,8,0
52301432,9,63,"F","Silver",100,11,0
36514558,NA,46,"U","Gold",6053.35,12,0
26561409,10,49,"F","Gold",6000,7,0
44148196,7,49,"U","Silver",3000,8,0
25429493,NA,65,"F","Gold",10000,7,0
5901197,14,42,"M","Tin",0.01,4,1
13632116,8,50,"F","Silver",100,1,0
3909050,12,NA,"F","Silver",2400,1,0
985295,2,58,"F","Tin",0.01,8,0
18634737,5,72,"M","Gold",6000,1,0
3906876,7,59,"F","Tin",0.01,5,0
12811122,13,60,"F","Gold",6000,5,0
31470676,NA,60,"F","Tin",0.01,5,0
48532187,17,51,"F","Tin",0.01,5,1
35827234,9,39,"F","Silver",50,9,1
25134477,NA,58,"F","Silver",1000,1,0
27330486,6,53,"F","Gold",6000,2,0
35090495,9,71,"F","Silver",4000,7,0
45592081,13,27,"M","Silver",500,4,1
27399834,11,66,"M","Gold",11054.8,1,1
51112407,11,44,NA,"Gold",6000,5,0
25114255,17,NA,"M","Silver",4000,5,0
29638232,13,57,"F","Silver",600,9,1
30038634,8,30,"F","Tin",0.01,5,1
16463889,5,50,"M","Silver",50.01,8,0
30179815,7,NA,"M","Silver",100,1,0
50153134,9,58,"U","Tin",0.01,5,0
3701352,2,43,"M","Platinum",24053.35,7,0
16221516,7,63,"U","Gold",6315,5,0
10218254,10,35,"M","Tin",0.01,5,1
30409144,8,42,"M","Silver",600,10,0
33668112,9,61,"F","Gold",12000,8,1
9085890,10,44,"F","Gold",10000,1,1
35167790,13,37,"F","Silver",2974.09,9,0
29512271,11,69,"F","Gold",6000,2,0
46151720,7,51,"F","Tin",0.01,4,0
27843289,9,43,"U","Silver",1000,5,0
7936192,18,35,"F","Silver",1000,5,1
35306820,8,54,"M","Gold",12222.49,2,0
35073434,11,78,"F","Gold",6000,4,0
34920346,9,43,"F","Silver",3000,3,0
9368078,11,38,"M","Tin",0.01,5,1
35837892,9,50,"U","Silver",1200.02,9,0
38185810,8,51,"F","Gold",6000,1,0
7102305,11,49,"M","Tin",0.01,8,0
11909463,3,28,"M","Silver",4035.57,4,0
34265550,6,35,"M","Tin",0.01,4,1
16515307,4,51,"F","Tin",0.01,5,0
27576116,7,NA,"F","Gold",12000,4,0
29969360,NA,77,"F","Silver",2000,20,1
34890668,9,NA,"F","Silver",100,8,1
12426148,8,67,"M","Gold",6000,2,0
48095305,7,34,"U","Silver",1000,6,1
40841024,10,69,"F","Gold",6107.64,4,0
11049391,8,64,"M","Gold",6053.35,7,0
13868608,8,45,"F","Tin",0.01,11,0
45875210,4,49,"U","Gold",12000,1,0
45420191,7,61,"F","Platinum",20701.48,3,1
52179173,5,63,"F","Gold",7000,5,0
24129526,9,49,"M","Gold",6000,6,0
52545285,14,37,"F","Tin",0.01,5,1
3613259,8,52,"F","Tin",0.01,5,0
50417298,3,57,"M","Tin",0.01,8,0
52752310,6,63,"U","Silver",4000,5,0
6666264,10,47,"F","Tin",0.01,8,0
35485031,14,42,"F","Silver",840,1,1
37391778,6,67,"M","Silver",780,20,0
9518401,14,60,"M","Silver",1000,5,0
57622,12,41,"M","Tin",0.01,9,0
40340521,7,34,"F","Tin",0.01,5,0
13793896,10,32,"F","Silver",25.79,8,1
35215794,8,34,"F","Silver",3000,3,1
33551371,14,42,"M","Tin",0.01,5,0
16968719,13,56,"F","Gold",20000,8,1
10193499,6,NA,"F","Tin",0.01,5,1
45459268,7,50,"F","Gold",12017.2,8,0
34989354,11,50,"M","Silver",3000,8,0
34473609,12,43,"M","Silver",420.01,4,0
17240840,2,48,NA,"Silver",1000,4,0
36303930,9,63,"F","Gold",6000,1,1
47749794,11,69,"F","Gold",6105.32,7,0
30543142,8,43,"U","Gold",12000,2,0
3966712,11,50,"F","Tin",0.01,1,0
20624549,NA,50,"U","Silver",1000,5,0
31800200,10,65,"F","Silver",2600,4,0
9672176,14,36,"M","Tin",0.01,11,1
52783828,10,76,"M","Gold",9000,2,0
34507201,6,50,"F","Tin",0.01,4,0
38821377,6,NA,NA,"Platinum",38653.35,8,0
16168119,7,78,"F","Gold",10000,4,0
48351867,11,NA,"F","Silver",2650,5,1
7186215,6,68,"M","Platinum",26088.81,11,0
36116706,2,48,"F","Silver",50,6,0
11288612,8,46,"F","Silver",4198,1,0
3535614,4,61,"F","Silver",3000,1,0
3467236,8,67,"F","Gold",6000,7,1
52694299,9,41,"M","Tin",0.01,5,0
48529097,7,73,"F","Gold",17083.75,9,0
47981565,9,53,"F","Silver",1200,1,0
31857872,9,NA,"F","Silver",2500,1,0
24259268,12,42,"F","Tin",0.01,6,0
34918910,7,58,NA,"Gold",6687,25,0
31381843,6,75,NA,"Silver",4000,17,0
8430837,6,60,"M","Gold",6000,5,0
11679212,7,61,"M","Gold",6000,4,1
13542214,8,63,"F","Silver",4000,5,0
34292205,6,47,NA,"Platinum",20425.61,3,0
3773655,9,54,"U","Gold",6000,5,0
30662788,8,65,"F","Silver",500,16,0
32743293,9,41,"F","Tin",0.01,5,1
50198960,4,66,NA,"Silver",1500,11,1
34958580,16,59,"F","Gold",6000,19,1
34962375,10,76,"F","Gold",6000,5,1
3547965,4,49,"M","Silver",900,9,0
6940153,4,47,"M","Silver",100,1,0
23595256,10,63,"M","Gold",10884.25,9,0
34017379,13,37,"F","Silver",2500,3,1
31296688,2,54,NA,"Silver",5000,5,0
36690046,9,78,"M","Gold",13000,6,0
34993548,3,68,"F","Gold",11000,4,1
52663113,10,53,"F","Silver",3900,2,0
40954880,6,62,NA,"Gold",6000,4,0
7903987,4,47,"F","Silver",1000,4,0
29320054,10,66,"F","Gold",6000,2,0
41623071,8,43,"M","Gold",6107.64,6,0
52644429,10,54,"F","Tin",0.01,5,0
15611191,19,29,"F","Tin",0.01,4,1
12237760,3,71,"F","Tin",0.01,5,0
49246056,10,53,"M","Silver",3053.82,7,0
29952336,5,65,"M","Tin",0.01,4,0
42940470,7,NA,"U","Silver",2000,1,0
44310279,13,59,"F","Gold",6000,5,0
48076874,12,55,NA,"Gold",6000,1,0
48973787,2,51,"F","Silver",2500,3,0
34115834,5,72,"F","Silver",2000,22,0
113743,NA,54,"F","Silver",2000,2,0
28520483,10,65,"F","Gold",6053.35,5,0
17294142,5,46,"F","Silver",2000,5,0
13043102,6,55,"F","Tin",0.01,8,0
41525835,9,NA,"M","Tin",0.01,5,0
4080505,21,39,"F","Gold",11250,8,1
43505629,6,44,"F","Silver",0.02,8,0
3915379,10,50,"M","Silver",420,9,0
52826926,NA,42,"M","Tin",0.01,5,1
4310306,6,52,NA,"Silver",1500,11,0
37857556,11,60,"F","Tin",0.01,9,0
26230666,10,77,"F","Tin",0.01,7,0
11534389,6,49,"U","Tin",0.01,8,0
29775221,12,35,"F","Tin",0.01,8,0
14637618,11,37,"F","Silver",100,7,1
52767369,8,42,"F","Silver",3000,3,1
18260713,4,55,NA,"Silver",420,4,0
18588786,11,53,NA,"Silver",15,8,0
44610388,8,64,"M","Gold",6000,2,0
25729942,8,42,"M","Silver",1000.01,9,0
12910279,11,73,NA,"Platinum",40000,4,0
10214119,4,42,"F","Silver",0.02,8,0
12690376,8,44,"M","Tin",0.01,5,1
29527910,11,44,"M","Silver",300,9,1
35589236,12,73,NA,"Silver",3000,5,0
44662787,12,42,"F","Tin",0.01,8,1
21522944,9,35,"F","Silver",2000,1,1
17954487,7,33,"F","Silver",3000,4,0
37612464,7,48,"F","Tin",0.01,8,0
49624840,11,66,"M","Silver",1500,4,0
46491246,10,59,"F","Tin",0.01,7,0
52782970,7,41,"M","Silver",3400,1,0
18338410,11,69,"M","Platinum",22167,11,0
15363902,15,43,"F","Tin",0.01,8,1
8553300,6,NA,"F","Tin",0.01,4,0
34902780,11,55,"F","Tin",0.01,5,1
15367525,10,44,"F","Gold",6053.35,NA,1
34815500,6,43,NA,"Silver",3000,4,0
1246933,10,59,"M","Silver",780,2,0
3871215,7,NA,"F","Gold",6000,2,0
8664536,12,45,"F","Tin",0.01,5,0
39357992,12,35,"M","Tin",0.01,9,0
11216565,12,59,"F","Gold",9000,5,1
30279860,12,56,"M","Gold",6000,2,0
15413438,11,57,NA,"Platinum",45553.34,11,0
44740494,6,53,"F","Silver",1000,9,0
794872,8,67,NA,"Gold",10000.01,2,0
26510677,8,65,"F","Gold",10000,4,0
29533112,6,59,"U","Gold",6000,5,0
38066005,5,59,"M","Gold",7833.76,12,0
16447034,12,33,"F","Silver",1500,5,1
45296962,29,29,"F","Gold",13500,2,1
15487474,5,78,"F","Silver",5000,5,1
40495541,9,48,"F","Silver",4000,2,0
43063138,7,36,"M","Tin",0.01,7,0
13919040,5,70,"F","Platinum",53000,6,0
41572191,NA,64,"M","Platinum",33477.04,8,0
34252220,6,35,"M","Tin",0.01,4,0
52237491,14,40,"M","Gold",12000,8,0
3792250,9,47,NA,"Gold",6000,4,0
17483565,10,60,NA,"Silver",1340,8,1
10179933,NA,39,"M","Gold",15000,1,0
42880043,10,52,"F","Tin",0.01,8,0
5971411,8,64,"M","Gold",17794.81,5,0
41278625,4,66,"F","Silver",1000,4,0
22820507,6,65,"U","Silver",3000,10,0
43043781,16,39,"F","Silver",500,11,1
43312642,8,34,"M","Tin",0.01,4,1
16090721,14,NA,"M","Silver",2500,2,0
8667322,10,75,"F","Silver",3000,8,1
6503764,7,66,"M","Silver",4600,6,0
35938176,8,59,"M","Tin",0.01,4,0
32869670,12,51,"F","Gold",12000,2,0
26938480,10,59,"F","Silver",2000,6,0
3825000,12,55,"F","Gold",9000,3,0
18863868,10,63,"F","Tin",0.01,6,1
17094453,10,61,"F","Gold",7100,11,0
42997870,9,39,"F","Tin",0.01,5,1
34373442,8,64,"F","Silver",3500,3,0
6293042,10,60,"F","Gold",7080.39,13,0
5801524,8,54,"F","Silver",2000,10,0
3936511,8,58,"F","Tin",0.01,8,0
13539388,2,42,"M","Tin",0.01,7,0
35653201,8,NA,"M","Silver",200.01,8,0
11477598,7,54,"F","Gold",6000,3,0
38498401,7,56,"F","Gold",7000,8,0
26103230,10,49,"F","Silver",540,8,0
30370442,26,NA,NA,"Silver",422.61,4,1
33502796,8,61,"F","Silver",3000,1,1
11736712,11,43,"M","Silver",100,1,0
33751770,9,65,"F","Gold",10000,1,0
17823226,7,41,NA,"Tin",0.01,4,0
13220764,14,61,"F","Silver",1000,4,0
16798147,9,63,"F","Silver",3000,1,0
40888993,4,NA,"F","Silver",2420,5,0
9555226,8,64,"U","Silver",3000,5,0
10060561,10,25,"M","Silver",420,1,0
8641056,11,42,"F","Tin",0.01,8,1
3504220,12,34,"U","Tin",0.01,8,0
50770028,3,64,"M","Platinum",20215,8,0
49325975,8,69,"U","Platinum",53015.95,18,0
8434808,12,57,"F","Silver",1000,29,0
48352383,8,52,"F","Tin",0.01,7,0
11333901,7,72,"F","Silver",3000,3,0
42154717,12,NA,"F","Silver",1000,4,1
30831652,9,NA,"F","Tin",0.01,9,0
26767023,9,57,NA,"Tin",0.01,4,0
31540127,6,66,"U","Gold",16000,3,0
4599012,13,68,"M","Silver",500,9,1
14127466,7,46,"F","Gold",12050,8,0
45614450,6,47,"M","Silver",5000,5,0
47521033,7,57,"M","Gold",7000,2,0
18247229,7,54,"F","Gold",6053.35,6,0
8521166,10,36,"F","Gold",8000,12,0
1087452,6,NA,"F","Silver",2000,27,0
19847971,12,27,"F","Silver",50,7,1
1191357,9,NA,"U","Silver",2000,4,0
48941117,NA,50,"U","Silver",200,7,0
42539830,7,48,"F","Silver",600,5,0
43511190,9,40,"M","Tin",0.01,5,0
17742501,3,66,"F","Tin",0.01,5,0
29996988,11,73,"F","Silver",4999.05,6,0
3673790,5,45,"U","Silver",351.01,8,0
52406277,6,50,"M","Silver",2800,6,0
32807402,14,48,"F","Tin",0.01,5,1
29318955,3,47,"F","Gold",6107.64,6,0
21452113,14,69,"F","Gold",6105.32,7,1
25302078,13,40,"M","Tin",0.01,4,1
14111330,8,66,"F","Silver",1500,12,0
40833820,14,60,NA,"Tin",0.01,15,0
34254176,8,59,"F","Tin",0.01,5,0
37555843,NA,39,"M","Silver",1000,4,1
26328321,12,43,"F","Silver",100.01,5,1
27575918,8,53,NA,"Tin",0.01,5,0
40680500,4,45,"F","Silver",300,9,0
33483015,14,70,"M","Silver",5000,17,1
16429222,8,68,"M","Platinum",36075,4,0
18715931,15,29,"F","Silver",100,2,1
9929738,10,73,NA,"Gold",5500,7,1
29427924,5,68,"F","Silver",3000,8,1
35615474,5,41,"U","Gold",10000,4,0
5793777,4,56,"F","Silver",1000,1,0
13305026,7,56,"U","Silver",3000,5,0
23909234,7,64,NA,"Silver",1800,8,0
13431668,9,68,NA,"Gold",6000,5,1
2867451,15,53,"F","Gold",6000,3,0
26690519,4,52,"F","Silver",480,4,0
33609809,17,52,"M","Silver",1000,1,0
28764366,10,49,"M","Silver",180,9,0
17115493,7,66,"M","Silver",2000,5,0
7362153,6,51,"F","Silver",3000,2,0
50640140,8,60,"F","Tin",0.01,5,1
3689859,10,36,"F","Silver",1600,9,1
39624940,10,39,"F","Tin",0.01,4,1
13621637,8,66,"F","Gold",6000,8,0
44979977,9,53,"U","Tin",0.01,4,0
30502918,8,39,NA,"Tin",0.01,5,0
17181984,9,58,"F","Silver",2000,2,0
14348438,14,34,"F","Silver",50,6,0
910007,5,70,NA,"Gold",12000,5,0
17124212,5,45,"U","Silver",4170,5,0
6517978,16,33,"F","Silver",1000,4,1
6032230,10,53,"M","Silver",2200,8,0
34258139,10,72,NA,"Silver",5000,1,0
40229884,6,35,NA,"Tin",0.01,7,0
63983,8,71,"M","Silver",1000,6,0
33009127,7,47,"F","Gold",6000,1,1
4065344,9,75,"M","Silver",2000.01,20,0
48732291,8,32,"M","Tin",0.01,5,0
27472469,8,58,NA,"Tin",0.01,5,0
48532713,6,58,"F","Platinum",20573.9,3,1
41975571,7,53,"U","Gold",6000,1,0
41459743,9,33,"F","Tin",0.01,5,1
3586642,7,67,"M","Silver",50.01,9,0
23031921,8,50,"M","Tin",0.01,8,1
52418453,6,77,"M","Gold",18000,11,0
36179457,12,63,"M","Gold",11000,9,0
44983044,5,77,"U","Gold",14925,4,0
10010823,7,44,"F","Tin",0.01,5,0
10564993,9,51,"U","Tin",0.01,8,0
